tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037541604,43221,1359,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4395,8878693.574,12166.59587
6037541605,50457,1404,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4396,9383094.684,13902.43807
6037541606,40134,637,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4397,3681001.56,8136.357603
6037920121,135132,2780,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4398,131352563.1,62515.46469
6037920200,,0,,,,,District 5,Unincorporated - Castaic,SPA 2 - San Fernando,4399,122208670.1,64176.72158
6037920303,98533,635,Above Moderate Income,No,No,No,District 5,Unincorporated - Twin Lakes/Oat Mountain,SPA 2 - San Fernando,4400,555261931.9,133944.6611
6037920312,79444,2122,Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4401,146483127.2,58180.06791
6037920313,111711,1480,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4402,30880277.34,24539.54043
6037920314,114205,945,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4403,121727105.6,51654.50453
6037920322,76012,927,Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4404,11244955.09,15123.44807
6037920326,113614,2293,Above Moderate Income,No,No,No,District 5,Unincorporated - Stevenson Ranch,SPA 2 - San Fernando,4405,789564921.3,158899.7974
6037920328,113958,781,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4406,25126407.46,20571.92273
6037920329,94712,2633,Moderate Income,No,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4407,23809356.79,20714.20762
6037920330,93051,1685,Low Income,No,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4408,34776569.56,23769.12948
6037920331,101706,1152,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4409,15921174.33,16366.54023
6037920332,108015,559,Above Moderate Income,No,No,No,District 5,City of Santa Clarita,SPA 2 - San Fernando,4410,41856267.96,31938.49547
6037920334,85857,2258,Low Income,No,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4411,29473410.93,22094.59686
6037920338,148333,1698,Above Moderate Income,No,No,No,District 5,Unincorporated - Stevenson Ranch,SPA 2 - San Fernando,4412,39962443.56,33327.79635
6037920339,141534,2649,Above Moderate Income,No,No,No,District 5,Unincorporated - Stevenson Ranch,SPA 2 - San Fernando,4413,367415517.9,86610.79667
6037920340,88787,731,Low Income,No,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4414,11595952.52,16582.79867
6037920341,48721,770,Very Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4415,6274211.09,13127.28098
6037920342,59861,832,Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4416,8840996.376,14450.58435
6037920343,50000,1180,Very Low Income,Yes,No,Yes,District 5,City of Santa Clarita,SPA 2 - San Fernando,4417,10721276.87,14219.96591
6037930400,102778,384,Above Moderate Income,No,No,No,District 5,Unincorporated - Angeles National Forest,SPA 3 - San Gabriel,4418,16086908851,915242.5771
6037980001,,0,,,,,District 5,City of Burbank,SPA 2 - San Fernando,4419,25081050.39,22534.65649
6037980002,,0,,,,,District 2,City of Carson,SPA 8 - South Bay,4420,75079609.06,37687.14769
6037980003,,0,,,,,District 5,Unincorporated - South Edwards,SPA 1 - Antelope Valley,4421,2082304898,272360.4905
6037980004,,0,,,,,District 5,City of Palmdale,SPA 1 - Antelope Valley,4422,385849268.4,88089.8957
6037980005,,0,,,,,District 4,City of Torrance,SPA 8 - South Bay,4423,43631570.89,31657.99088
6037980006,,0,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4424,36204422.08,38004.97626
6037980007,,0,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4425,29099378.99,24048.95628
6037980008,,17,,,,,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,4426,36520470.25,33527.73666
6037980009,,0,,,,,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4427,228426493.8,78138.60174
6037980010,31875,60,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Elysian Park,SPA 4 - Metro,4428,41576170.86,34977.57638
6037980011,18021,27,Extremely Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,4429,14668888.93,17562.24832
6037980012,,0,,,,,District 4,City of Downey,SPA 7 - East,4430,9903053.646,15069.52169
6037980013,,0,,,,,District 2,City of El Segundo,SPA 8 - South Bay,4431,57052445.93,33824.62398
6037980014,,11,,,,,District 4,Los Angeles - Wilmington,SPA 8 - South Bay,4432,80461949.76,67612.0054
6037980015,40938,444,Very Low Income,Yes,Yes,Yes,District 4,Los Angeles - Harbor City,SPA 8 - South Bay,4433,57231543.7,34862.58838
6037980016,59250,71,Low Income,Yes,No,Yes,District 4,City of Vernon,SPA 7 - East,4434,144642238,75410.79349
6037980017,45250,36,Very Low Income,Yes,Yes,Yes,District 3,Unincorporated - West LA,SPA 5 - West,4435,25671852.07,29447.04745
6037980018,,0,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4436,79692947.46,54854.59541
6037980019,250001,37,Above Moderate Income,No,No,No,District 3,Los Angeles - Palisades Highlands,SPA 5 - West,4437,476424607.7,149651.6512
6037980020,,0,,,,,District 5,Los Angeles - Sun Valley,SPA 2 - San Fernando,4438,91784364.73,60339.11055
6037980021,,14,,,,,District 5,Los Angeles - Lakeview Terrace,SPA 2 - San Fernando,4439,75088401.35,50381.10347
6037980022,,0,,,,,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,4440,69407220.22,41500.66796
6037183701,65313,1316,Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4441,5759863.952,12281.67837
6037183702,86719,1128,Low Income,No,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4442,9524021.356,16581.69776
6037183810,61250,1436,Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4443,4841193.906,10223.55753
6037183820,58100,1224,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4444,3348964.757,10238.05253
6037185101,88400,974,Low Income,No,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4445,8706618.617,16955.17586
6037185102,145088,1436,Above Moderate Income,No,No,No,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4446,15935927.76,25632.9479
6037185202,90529,1501,Low Income,No,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4447,13003386.15,16277.41762
6037185203,70096,891,Low Income,Yes,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4448,5849916.313,11295.92411
6037185204,90000,730,Low Income,No,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4449,10302996.29,15511.26766
6037185310,67076,907,Low Income,Yes,No,Yes,District 1,Los Angeles - Mt. Washington,SPA 4 - Metro,4450,4461664.139,11883.46184
6037185320,51042,895,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Elysian Valley,SPA 4 - Metro,4451,6087527.244,12706.77963
6037186100,100074,1874,Above Moderate Income,No,No,No,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4452,14122828.86,20374.1402
6037186201,72875,1278,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4453,5351125.641,11939.78841
6037186202,83836,657,Low Income,No,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4454,4556332.902,10534.94403
6037186203,115074,1082,Above Moderate Income,No,No,No,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4455,9091855.962,15362.24224
6037186301,64018,833,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4456,12733089.02,17741.03288
6037186302,90694,1915,Low Income,No,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4457,18285481.25,17522.48693
6037186401,45833,926,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4458,10153015.2,17566.23625
6037186403,64412,826,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4459,5905691.162,11856.93659
6037186404,62264,771,Low Income,Yes,No,Yes,District 1,Los Angeles - Glassell Park,SPA 4 - Metro,4460,4284252.167,8709.723834
6037187101,84531,1217,Low Income,No,No,Yes,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4461,8510001.009,12901.79778
6037187102,67617,1631,Low Income,Yes,No,Yes,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4462,23601872.39,38158.38678
6037187200,79327,1047,Low Income,Yes,No,Yes,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4463,10210252.38,15467.57802
6037187300,97813,1593,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4464,12573329.33,19425.395
6037188100,57350,1909,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4465,22650892.64,25920.7016
6037188201,88786,1706,Low Income,No,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4466,8583742.654,16919.48808
6037188202,119176,1263,Above Moderate Income,No,No,No,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4467,8230132.954,11771.53901
6037188300,111489,1386,Above Moderate Income,No,No,No,District 1,Los Angeles - Atwater Village,SPA 4 - Metro,4468,9856462.605,12658.97398
6037189101,92404,1253,Low Income,No,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4469,4253805.294,8256.535988
6037189102,95000,1960,Moderate Income,No,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4470,6905576.161,12037.64268
6037189201,48103,1799,Very Low Income,Yes,No,Yes,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4471,3506033.15,7950.823968
6037189202,122188,1261,Above Moderate Income,No,No,No,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4472,11036873.87,16286.49026
6037189300,156827,1472,Above Moderate Income,No,No,No,District 5,Los Angeles - Los Feliz,SPA 4 - Metro,4473,20565714.22,24814.66324
6037189400,156161,1531,Above Moderate Income,No,No,No,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4474,15507607.53,23706.4366
6037189501,66071,1394,Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4475,3813790.654,8060.133875
6037189502,55694,1331,Very Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4476,2663667.326,6911.334448
6037189600,67425,1985,Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4477,11513193.68,18537.86658
6037183620,75083,1021,Low Income,Yes,No,Yes,District 1,Los Angeles - Highland Park,SPA 4 - Metro,4478,5605125.851,9297.165099
6037189702,79536,1392,Low Income,Yes,No,Yes,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4479,15623394.37,21310.44228
6037189703,106970,1028,Above Moderate Income,No,No,No,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4480,35757590.59,39992.79944
6037189704,108430,752,Above Moderate Income,No,No,No,District 5,Los Angeles - Hollywood Hills,SPA 4 - Metro,4481,11045948.98,22924.24202
6037189801,80663,1248,Low Income,No,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4482,4463763.625,9921.861297
6037189802,64489,1192,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4483,3406698.649,7860.661236
6037300200,106490,1853,Above Moderate Income,No,No,No,District 5,Unincorporated - La Crescenta-Montrose,SPA 2 - San Fernando,4484,20837820.04,21680.36018
6037300301,112424,2026,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4485,66005815.61,40754.61304
6037300400,93077,2034,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4486,21730494.88,23706.55403
6037300501,104926,1047,Above Moderate Income,No,No,No,District 5,Unincorporated - La Crescenta-Montrose,SPA 2 - San Fernando,4487,13649413.26,19872.27771
6037300503,63669,2253,Low Income,Yes,No,Yes,District 5,Unincorporated - La Crescenta-Montrose,SPA 2 - San Fernando,4488,11694890.02,15544.89285
6037300601,83053,2157,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4489,7845815.159,16812.22668
6037300602,88403,1409,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4490,16291737.69,23229.16379
6037300701,131058,2051,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4491,144236000.8,64161.42675
6037300702,123445,2436,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4492,123675265.8,65800.8594
6037300800,82016,2804,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4493,65833219.54,44428.45112
6037300901,155882,2058,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4494,74916984.64,42058.82635
6037300902,154185,811,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4495,46938618.1,36143.00039
6037301000,95956,2096,Moderate Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4496,22416556,20656.06776
6037301100,72358,2869,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4497,14379263.82,18268.59564
6037301203,66493,1907,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4498,5858005.725,10508.18847
6037301204,58821,2156,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4499,4440368.949,8676.58345
6037301205,102750,722,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4500,8346100.029,12788.32699
6037301206,59110,1829,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4501,8886947.813,13369.6078
6037301300,121542,700,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4502,12607146.07,18862.7009
6037301400,128889,1306,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4503,17216963.66,19081.82059
6037301501,100833,544,Above Moderate Income,No,No,No,District 5,City of Glendale,SPA 2 - San Fernando,4504,6522353.1,14080.93088
6037301502,48315,2405,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4505,7276905.863,15094.37939
6037301601,40154,2317,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4506,24223119.68,25957.08266
6037301602,70677,1649,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4507,10834400.92,15313.74578
6037301701,80032,1065,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4508,10152082.54,15491.42428
6037301702,54600,2064,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4509,8902944.94,12255.07793
6037301801,55038,2241,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4510,7768177.19,11130.71877
6037301802,68875,2101,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4511,5105460.74,9429.200085
6037301901,81362,1891,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4512,4955932.398,9778.063373
6037301902,63088,1106,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4513,6808225.885,12623.49992
6037302002,45565,1760,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4514,5417587.646,9619.991396
6037302003,52313,1542,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4515,2544760.936,6616.422467
6037302004,57500,1606,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4516,3654738.13,7714.901916
6037302102,85729,2421,Low Income,No,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4517,11202904.77,17922.64182
6037302103,51000,1874,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4518,5929508.31,9558.607277
6037302104,56500,1382,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4519,6180959.604,12259.22029
6037302201,26317,1820,Extremely Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4520,5358036.83,10678.2494
6037302202,40134,1973,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4521,5501323.357,10954.15269
6037302301,65750,1363,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4522,7553840.751,13007.89142
6037302302,51805,1906,Very Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4523,6883613.493,11786.80556
6037302401,61708,2739,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4524,14602025.89,17870.37453
6037302503,39838,1409,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4525,3510769.629,9965.307807
6037302504,41103,1387,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4526,4054922.616,11446.00505
6037541700,77684,1358,Low Income,Yes,No,Yes,District 4,City of Lynwood,SPA 6 - South,4527,15059394.03,17372.4877
6037541801,52981,1154,Very Low Income,Yes,No,Yes,District 4,City of Lynwood,SPA 6 - South,4528,7791244.052,12002.18768
6037541802,57370,1269,Very Low Income,Yes,No,Yes,District 4,City of Lynwood,SPA 6 - South,4529,11836458.51,14198.02679
6037542000,63668,1087,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4530,10501366.1,13785.6147
6037542103,51481,774,Very Low Income,Yes,No,Yes,District 2,Unincorporated - East Rancho Dominguez,SPA 6 - South,4531,6167477.343,11079.60163
6037542104,71397,871,Low Income,Yes,No,Yes,District 2,Unincorporated - East Rancho Dominguez,SPA 6 - South,4532,6239375.569,10735.42885
6037542105,44899,1101,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4533,6709867.091,12005.13249
6037542106,49525,736,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4534,9583062.318,16999.66946
6037542200,58529,1456,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4535,14980517.8,16778.85533
6037542401,54375,1166,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4536,13922828.24,15742.73311
6037542402,70000,884,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4537,17983197.74,22638.55205
6037542501,66954,1246,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4538,6222795.686,11644.25262
6037542502,47000,1334,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4539,10751027.94,14202.85159
6037542601,45391,757,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4540,5864446.157,10075.82488
6037542602,63750,1317,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4541,9360508.707,12374.4854
6037542700,64208,1380,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4542,10676429.37,13363.83436
6037542800,56215,930,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4543,8542413.09,11753.62056
6037542900,67912,787,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4544,8734476.884,13911.18318
6037543000,69464,1187,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4545,14177088.14,15190.98824
6037543100,68111,1798,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 6 - South,4546,31059357.14,25180.87382
6037543201,70550,859,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4547,10855904.63,13363.44155
6037543203,41447,1162,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4548,39985216.08,33939.50659
6037543304,99167,2028,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4549,17370649.38,16698.67316
6037543305,65714,1242,Low Income,Yes,No,Yes,District 2,Unincorporated - Rancho Dominguez,SPA 8 - South Bay,4550,90247497.52,38036.12612
6037543306,78900,1758,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4551,38410282.46,28572.2977
6037543321,89750,1954,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4552,45647166.9,29986.82048
6037543322,95938,2081,Moderate Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4553,21166127.32,18208.16865
6037543400,86447,910,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4554,33472169.66,26965.36751
6037543501,81054,1822,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4555,28831354.55,34340.78442
6037543502,104677,1656,Above Moderate Income,No,No,No,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4556,12005626.3,15777.53692
6037543503,73322,1937,Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4557,18095579,20112.76494
6037543601,90069,1024,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4558,6967519.402,10900.04771
6037543603,58200,1562,Very Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4559,15995866.33,17181.80979
6037543605,85410,1572,Low Income,No,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4560,10286251.51,13161.43064
6037543606,69716,1273,Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4561,7224725.906,11223.06968
6037543607,115536,1300,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4562,14282053.01,14957.08224
6037543701,104896,637,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4563,6837383.099,11135.55573
6037543703,96094,975,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4564,11144587.73,13566.89505
6037543704,108571,780,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4565,7104616.123,15020.79794
6037543705,88634,921,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4566,7062509.018,10481.89205
6037543801,76848,1272,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4567,23623890.32,22464.67
6037543803,86838,1268,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4568,8248912.931,15335.02595
6037543804,89667,700,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4569,6369823.431,12702.89665
6037980023,,0,,,,,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,4570,56920985.92,39154.63678
6037980025,80206,299,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4571,41935652.71,33654.92312
6037980026,,0,,,,,District 5,Los Angeles - Angeles National Forest,SPA 2 - San Fernando,4572,149611040.8,101888.8072
6037980028,,0,,,,,District 2,Los Angeles - Westchester,SPA 5 - West,4573,181871105.8,80476.27092
6037980030,,0,,,,,District 2,City of El Segundo,SPA 8 - South Bay,4574,44758041.43,28958.11733
6037980031,,22,,,,,District 4,Los Angeles - San Pedro,SPA 8 - South Bay,4575,278485786.9,79769.84994
6037980033,,14,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4576,306139105.6,76112.96418
6037980034,,9,,,,,District 4,City of Santa Fe Springs,SPA 7 - East,4577,69574593.87,60488.93612
6037980035,63083,149,Low Income,Yes,No,Yes,District 1,City of Industry,SPA 3 - San Gabriel,4578,171530632,105850.8787
6037980036,,164,,,,,District 1,Unincorporated - Whittier Narrows,SPA 3 - San Gabriel,4579,94108944.03,63183.08262
6037980037,,0,,,,,District 2,City of Carson,SPA 8 - South Bay,4580,13764458.92,14866.13829
6037980038,,0,,,,,District 2,Unincorporated - Ladera Heights,SPA 5 - West,4581,48526563.49,42566.84017
6037980039,,0,,,,,District 5,Unincorporated - Universal City,SPA 2 - San Fernando,4582,14640173.39,17601.67833
6037189903,85745,1606,Low Income,No,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4583,911068.4502,4147.043296
6037189904,58594,1503,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4584,1717995.097,5282.078075
6037189905,72471,1426,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4585,2781471.508,6976.504928
6037189906,70868,1422,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4586,2180620.14,5943.032652
6037189907,69489,1417,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4587,1746419.551,5286.484129
6037190101,34313,1245,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4588,2408287.255,6809.254856
6037190102,59632,1465,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4589,4050079.622,8766.03717
6037190201,31403,1387,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4590,2414905.833,6702.511792
6037190202,40723,2286,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4591,2268330.934,6272.847416
6037190302,65976,1256,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4592,2672677.898,9399.590726
6037190303,38553,1754,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4593,1758851.837,5299.096549
6037190401,49132,1705,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4594,1794718.619,5352.38817
6037190402,45758,1222,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4595,1703419.563,5220.962615
6037190510,47180,1591,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4596,3431162.772,7980.935922
6037190520,43688,1556,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4597,2623817.315,6611.946125
6037190701,36183,929,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4598,4762913.411,9891.611917
6037190702,60150,749,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4599,2152980.215,5909.328017
6037190801,26488,1217,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4600,3489354.941,7925.329311
6037190802,61612,1419,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4601,5239434.938,9249.698493
6037190901,39435,1336,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4602,5276728.264,9290.815101
6037190902,50417,1573,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4603,5241444.3,9257.052349
6037191000,71621,2811,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4604,6889316.932,11150.2882
6037191110,41211,1093,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4605,2935781.978,7507.322159
6037191120,34189,1637,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4606,4086207.511,8373.028582
